,0,1
1369,YGR054W,0
1370,YGR056W,0
1371,YGR059W,0
1372,YGR061C,0
1373,YGR062C,0
1374,YGR063C,0
1375,YGR067C,0
1376,YGR068C,0
1377,YGR070W,0
1378,YGR071C,0
1379,YGR072W,0
1380,YGR074W,1
1381,YGR075C,1
1382,YGR076C,0
1383,YGR078C,0
1384,YGR080W,0
1385,YGR081C,0
1386,YGR083C,1
1387,YGR084C,0
1388,YGR086C,0
1389,YGR087C,0
1390,YGR090W,1
1391,YGR091W,1
1392,YGR092W,0
1393,YGR093W,0
1394,YGR094W,1
1395,YGR095C,1
1396,YGR097W,0
1397,YGR098C,1
1398,YGR103W,1
1399,YGR104C,0
1400,YGR106C,0
1401,YGR108W,0
1402,YGR109W-A,0
1403,YGR109W-B,0
1404,YGR111W,0
1405,YGR113W,1
1406,YGR115C,1
1407,YGR116W,1
1408,YGR119C,1
1409,YGR120C,1
1410,YGR123C,0
1411,YGR124W,0
1412,YGR125W,0
1413,YGR126W,0
1414,YGR128C,1
1415,YGR129W,0
1416,YGR130C,0
1417,YGR133W,0
1418,YGR134W,0
1419,YGR135W,0
1420,YGR136W,0
1421,YGR137W,0
1422,YGR138C,0
1423,YGR140W,1
1424,YGR142W,0
1425,YGR144W,0
1426,YGR145W,1
1427,YGR149W,0
1428,YGR155W,1
1429,YGR156W,1
1430,YGR158C,1
1431,YGR160W,0
1432,YGR161C,0
1433,YGR162W,0
1434,YGR165W,0
1435,YGR166W,0
1436,YGR167W,0
1437,YGR170W,0
1438,YGR171C,0
1439,YGR173W,0
1440,YGR177C,0
1441,YGR179C,1
1442,YGR180C,0
1443,YGR184C,0
1444,YGR185C,1
1445,YGR186W,1
1446,YGR187C,0
1447,YGR188C,0
1448,YGR191W,1
1449,YGR193C,0
1450,YGR195W,1
1451,YGR196C,0
1452,YGR197C,0
1453,YGR198W,1
1454,YGR200C,0
1455,YGR202C,0
1456,YGR204W,0
1457,YGR206W,0
1458,YGR207C,0
1459,YGR209C,0
1460,YGR211W,1
1461,YGR215W,0
1462,YGR216C,1
1463,YGR217W,0
1464,YGR218W,1
1465,YGR220C,0
1466,YGR222W,0
1467,YGR223C,0
1468,YGR224W,0
1469,YGR225W,0
1470,YGR228W,0
1471,YGR229C,0
1472,YGR231C,0
1473,YGR232W,0
1474,YGR233C,0
1475,YGR235C,0
1476,YGR237C,0
1477,YGR238C,0
1478,YGR239C,0
1479,YGR240C,0
1480,YGR241C,0
1481,YGR243W,0
1482,YGR244C,1
1483,YGR245C,1
1484,YGR246C,1
1485,YGR247W,0
1486,YGR248W,0
1487,YGR250C,0
1488,YGR251W,1
1489,YGR252W,0
1490,YGR253C,1
1491,YGR255C,0
1492,YGR256W,0
1493,YGR258C,0
1494,YGR261C,0
1495,YGR262C,0
1496,YGR263C,0
1497,YGR264C,1
1498,YGR266W,0
1499,YGR267C,1
1500,YGR271C-A,0
1501,YGR271W,0
1502,YGR272C,0
1503,YGR274C,1
1504,YGR275W,0
1505,YGR277C,1
1506,YGR278W,1
1507,YGR281W,0
1508,YGR283C,0
1509,YGR284C,0
1510,YGR285C,0
1511,YGR286C,0
1512,YHL002W,0
1513,YHL004W,0
1514,YHL007C,0
1515,YHL008C,0
1516,YHL009C,0
1517,YHL009W-A,0
1518,YHL009W-B,0
1519,YHL013C,0
1520,YHL014C,0
1521,YHL016C,0
1522,YHL019C,0
1523,YHL022C,0
1524,YHL023C,0
1525,YHL024W,0
1526,YHL025W,0
1527,YHL029C,0
1528,YHL030W,0
1529,YHL032C,0
1530,YHL034C,0
1531,YHL035C,0
1532,YHL038C,0
1533,YHL039W,0
1534,YHR001W,0
1535,YHR004C,0
1536,YHR007C,1
1537,YHR008C,0
1538,YHR009C,1
1539,YHR011W,0
1540,YHR012W,0
1541,YHR013C,0
1542,YHR015W,0
1543,YHR016C,0
1544,YHR018C,0
1545,YHR019C,1
1546,YHR020W,1
1547,YHR023W,1
1548,YHR024C,1
1549,YHR025W,0
1550,YHR027C,1
1551,YHR029C,0
1552,YHR030C,0
1553,YHR033W,0
1554,YHR034C,0
1555,YHR035W,0
1556,YHR036W,1
1557,YHR039C,0
1558,YHR039C-B,0
1559,YHR040W,1
1560,YHR041C,0
1561,YHR042W,1
1562,YHR046C,0
1563,YHR047C,0
1564,YHR050W,0
1565,YHR051W,0
1566,YHR052W,1
1567,YHR054C,0
1568,YHR056C,0
1569,YHR058C,1
1570,YHR059W,0
1571,YHR061C,0
1572,YHR062C,1
1573,YHR063C,0
1574,YHR064C,0
1575,YHR065C,1
1576,YHR066W,0
1577,YHR067W,0
1578,YHR068W,1
1579,YHR069C,1
1580,YHR070W,1
1581,YHR072W-A,1
1582,YHR073W,0
1583,YHR074W,1
1584,YHR076W,0
1585,YHR077C,0
1586,YHR078W,0
1587,YHR079C,0
1588,YHR081W,0
1589,YHR082C,1
1590,YHR084W,1
1591,YHR085W,1
1592,YHR086W,1
1593,YHR087W,0
1594,YHR088W,1
1595,YHR089C,1
1596,YHR090C,0
1597,YHR091C,0
1598,YHR093W,0
1599,YHR097C,0
1600,YHR099W,1
1601,YHR102W,1
1602,YHR103W,0
1603,YHR104W,0
1604,YHR106W,0
1605,YHR107C,1
1606,YHR108W,0
1607,YHR111W,0
1608,YHR114W,0
1609,YHR115C,0
1610,YHR117W,0
1611,YHR118C,1
1612,YHR119W,0
1613,YHR121W,0
1614,YHR122W,1
1615,YHR124W,0
1616,YHR127W,0
1617,YHR130C,0
1618,YHR131C,0
1619,YHR132W-A,0
1620,YHR135C,0
1621,YHR137W,0
1622,YHR138C,0
1623,YHR139C,0
1624,YHR140W,0
1625,YHR143W-A,1
1626,YHR146W,0
1627,YHR148W,1
1628,YHR154W,0
1629,YHR155W,0
1630,YHR156C,0
1631,YHR158C,0
1632,YHR160C,0
1633,YHR161C,0
1634,YHR163W,0
1635,YHR164C,1
1636,YHR165C,1
1637,YHR166C,1
1638,YHR167W,0
1639,YHR168W,0
1640,YHR169W,1
1641,YHR170W,1
1642,YHR172W,1
1643,YHR179W,0
1644,YHR182W,0
1645,YHR183W,0
1646,YHR184W,0
1647,YHR185C,0
1648,YHR186C,1
1649,YHR187W,0
1650,YHR190W,1
1651,YHR191C,0
1652,YHR193C,0
1653,YHR194W,0
1654,YHR196W,1
1655,YHR197W,1
1656,YHR198C,0
1657,YHR200W,0
1658,YHR201C,0
1659,YHR202W,0
1660,YHR204W,0
1661,YHR205W,0
1662,YHR206W,0
1663,YHR208W,0
1664,YHR209W,0
1665,YHR210C,0
1666,YHR216W,0
1667,YIL002C,0
1668,YIL006W,0
1669,YIL007C,0
1670,YIL008W,0
1671,YIL014W,0
1672,YIL015W,0
1673,YIL016W,0
1674,YIL017C,0
1675,YIL020C,0
1676,YIL021W,1
1677,YIL022W,1
1678,YIL026C,1
1679,YIL030C,0
1680,YIL031W,1
1681,YIL032C,0
1682,YIL033C,0
1683,YIL034C,0
1684,YIL035C,0
1685,YIL036W,0
1686,YIL037C,0
1687,YIL038C,0
1688,YIL039W,0
1689,YIL041W,0
1690,YIL043C,0
1691,YIL045W,0
1692,YIL046W,1
1693,YIL047C,0
1694,YIL050W,0
1695,YIL051C,1
1696,YIL056W,0
1697,YIL057C,0
1698,YIL061C,1
1699,YIL062C,1
1700,YIL063C,1
1701,YIL066C,0
1702,YIL067C,0
1703,YIL068C,1
1704,YIL069C,0
1705,YIL070C,0
1706,YIL071C,0
1707,YIL072W,0
1708,YIL074C,0
1709,YIL075C,1
1710,YIL076W,0
1711,YIL078W,1
1712,YIL079C,0
1713,YIL084C,0
1714,YIL088C,0
1715,YIL090W,0
1716,YIL091C,1
1717,YIL093C,0
1718,YIL094C,0
1719,YIL095W,0
1720,YIL096C,0
1721,YIL097W,0
1722,YIL098C,0
1723,YIL099W,0
1724,YIL101C,0
1725,YIL103W,0
1726,YIL104C,1
1727,YIL105C,0
1728,YIL106W,1
1729,YIL107C,0
1730,YIL108W,0
1731,YIL109C,1
1732,YIL110W,0
1733,YIL111W,0
1734,YIL112W,0
1735,YIL115C,1
1736,YIL116W,0
1737,YIL121W,0
1738,YIL122W,0
1739,YIL123W,0
1740,YIL125W,0
1741,YIL126W,1
1742,YIL127C,0
1743,YIL128W,0
1744,YIL129C,1
1745,YIL130W,0
1746,YIL131C,0
1747,YIL134W,0
1748,YIL135C,0
1749,YIL137C,1
1750,YIL142W,1
1751,YIL143C,1
1752,YIL144W,1
1753,YIL146C,0
1754,YIL147C,1
1755,YIL148W,0
1756,YIL149C,0
1757,YIL150C,1
1758,YIL151C,0
1759,YIL152W,0
1760,YIL153W,0
1761,YIL154C,0
1762,YIL156W,0
1763,YIL159W,0
1764,YIL160C,0
1765,YIL161W,0
1766,YIL162W,0
1767,YIL166C,0
1768,YIL168W,0
1769,YIL169C,0
1770,YIL173W,0
1771,YIL177C,0
1772,YIR001C,0
1773,YIR002C,0
1774,YIR003W,0
1775,YIR004W,1
1776,YIR006C,1
1777,YIR007W,0
1778,YIR008C,1
1779,YIR009W,0
1780,YIR010W,1
1781,YIR012W,1
1782,YIR015W,1
1783,YIR019C,0
1784,YIR021W,0
1785,YIR022W,1
1786,YIR023W,0
1787,YIR024C,0
1788,YIR025W,0
1789,YIR026C,0
1790,YIR027C,0
1791,YIR028W,0
1792,YIR029W,0
1793,YIR030C,0
1794,YIR033W,0
1795,YIR035C,0
1796,YIR037W,0
1797,YIR039C,0
1798,YJL001W,1
1799,YJL005W,1
1800,YJL006C,0
1801,YJL008C,1
1802,YJL010C,1
1803,YJL011C,1
1804,YJL013C,0
1805,YJL018W,1
1806,YJL020C,0
1807,YJL021C,0
1808,YJL023C,0
1809,YJL024C,0
1810,YJL025W,1
1811,YJL026W,1
1812,YJL029C,0
1813,YJL030W,0
1814,YJL033W,1
1815,YJL034W,1
1816,YJL035C,1
1817,YJL036W,0
1818,YJL039C,1
1819,YJL041W,1
1820,YJL042W,0
1821,YJL044C,0
1822,YJL046W,0
1823,YJL047C,0
1824,YJL048C,0
1825,YJL050W,1
1826,YJL051W,0
1827,YJL052W,0
1828,YJL053W,0
1829,YJL056C,0
1830,YJL059W,0
1831,YJL061W,1
1832,YJL062W-A,0
1833,YJL063C,0
1834,YJL065C,0
1835,YJL066C,0
1836,YJL067W,0
1837,YJL068C,0
1838,YJL069C,1
1839,YJL070C,0
1840,YJL072C,1
1841,YJL073W,0
1842,YJL074C,1
1843,YJL076W,1
1844,YJL078C,0
1845,YJL080C,0
1846,YJL081C,1
1847,YJL082W,0
1848,YJL084C,0
1849,YJL087C,1
1850,YJL088W,0
1851,YJL089W,0
1852,YJL091C,1
1853,YJL092W,0
1854,YJL093C,0
1855,YJL094C,0
1856,YJL095W,0
1857,YJL098W,0
1858,YJL099W,0
1859,YJL101C,0
1860,YJL102W,0
1861,YJL105W,0
1862,YJL107C,0
1863,YJL108C,0
1864,YJL109C,1
1865,YJL110C,0
1866,YJL111W,1
1867,YJL112W,0
1868,YJL115W,0
1869,YJL117W,0
1870,YJL118W,0
1871,YJL122W,0
1872,YJL123C,1
1873,YJL124C,0
1874,YJL125C,1
1875,YJL128C,0
1876,YJL129C,0
1877,YJL130C,0
1878,YJL131C,0
1879,YJL132W,0
1880,YJL137C,0
1881,YJL138C,0
1882,YJL140W,0
1883,YJL141C,0
1884,YJL144W,0
1885,YJL145W,0
1886,YJL146W,0
1887,YJL147C,0
1888,YJL148W,0
1889,YJL154C,0
1890,YJL155C,0
1891,YJL157C,1
1892,YJL159W,0
1893,YJL162C,0
1894,YJL163C,0
1895,YJL164C,1
1896,YJL165C,0
1897,YJL168C,0
1898,YJL169W,0
1899,YJL171C,0
1900,YJL173C,1
1901,YJL176C,0
1902,YJL179W,0
1903,YJL180C,0
1904,YJL184W,1
1905,YJL187C,0
1906,YJL188C,0
1907,YJL192C,0
1908,YJL194W,1
1909,YJL195C,1
1910,YJL197W,0
1911,YJL199C,0
1912,YJL200C,0
1913,YJL201W,0
1914,YJL202C,1
1915,YJL203W,1
1916,YJL204C,0
1917,YJL206C,0
1918,YJL207C,0
1919,YJL209W,0
1920,YJL214W,0
1921,YJL217W,0
1922,YJL219W,0
1923,YJR001W,0
1924,YJR002W,1
1925,YJR004C,0
1926,YJR005W,0
1927,YJR006W,1
1928,YJR007W,1
1929,YJR008W,0
1930,YJR009C,0
1931,YJR010C-A,0
1932,YJR010W,0
1933,YJR011C,0
1934,YJR012C,1
1935,YJR014W,0
1936,YJR015W,0
1937,YJR017C,1
1938,YJR022W,1
1939,YJR025C,0
1940,YJR031C,0
1941,YJR032W,0
1942,YJR033C,0
1943,YJR035W,0
1944,YJR036C,0
1945,YJR040W,0
1946,YJR041C,1
1947,YJR042W,1
1948,YJR043C,0
1949,YJR045C,1
1950,YJR046W,1
1951,YJR047C,0
1952,YJR050W,0
1953,YJR051W,0
1954,YJR052W,0
1955,YJR053W,0
1956,YJR056C,0
1957,YJR058C,0
1958,YJR059W,0
1959,YJR060W,0
1960,YJR062C,0
1961,YJR063W,0
1962,YJR064W,1
1963,YJR065C,1
1964,YJR066W,0
1965,YJR067C,1
1966,YJR068W,1
1967,YJR069C,0
1968,YJR070C,0
1969,YJR072C,1
1970,YJR076C,1
1971,YJR080C,0
1972,YJR082C,0
1973,YJR083C,0
1974,YJR084W,0
1975,YJR089W,1
1976,YJR090C,0
1977,YJR091C,0
1978,YJR092W,0
1979,YJR093C,1
1980,YJR094W-A,0
1981,YJR096W,0
1982,YJR097W,0
1983,YJR098C,0
1984,YJR099W,0
1985,YJR101W,0
1986,YJR102C,0
1987,YJR103W,0
1988,YJR104C,0
1989,YJR105W,0
1990,YJR106W,0
1991,YJR107W,0
1992,YJR109C,0
1993,YJR110W,0
1994,YJR112W,1
1995,YJR113C,0
1996,YJR114W,0
1997,YJR119C,0
1998,YJR120W,0
1999,YJR121W,0
2000,YJR122W,0
2001,YJR124C,0
2002,YJR125C,0
2003,YJR126C,0
2004,YJR127C,0
2005,YJR129C,0
2006,YJR130C,0
2007,YJR131W,0
2008,YJR132W,0
2009,YJR134C,0
2010,YJR135C,1
2011,YJR136C,1
2012,YJR137C,0
2013,YJR138W,0
2014,YJR139C,0
2015,YJR140C,0
2016,YJR143C,0
2017,YJR144W,0
2018,YJR147W,0
2019,YJR148W,0
2020,YJR149W,0
2021,YJR152W,0
2022,YJR154W,0
2023,YJR155W,0
2024,YJR156C,0
2025,YJR162C,0
2026,YKL003C,0
2027,YKL004W,1
2028,YKL005C,0
2029,YKL007W,0
2030,YKL009W,0
2031,YKL010C,0
2032,YKL012W,1
2033,YKL013C,1
2034,YKL014C,1
2035,YKL015W,0
2036,YKL016C,0
2037,YKL017C,0
2038,YKL018W,1
2039,YKL019W,1
2040,YKL020C,0
2041,YKL022C,1
2042,YKL023W,0
2043,YKL024C,1
2044,YKL025C,0
2045,YKL027W,0
2046,YKL028W,1
2047,YKL029C,0
2048,YKL032C,0
2049,YKL035W,1
2050,YKL037W,1
2051,YKL038W,0
2052,YKL040C,0
2053,YKL041W,0
2054,YKL046C,0
2055,YKL047W,0
2056,YKL048C,0
2057,YKL050C,0
2058,YKL052C,1
2059,YKL054C,0
2060,YKL056C,0
2061,YKL057C,0
2062,YKL058W,1
2063,YKL059C,1
2064,YKL061W,0
2065,YKL067W,0
2066,YKL069W,0
2067,YKL072W,0
2068,YKL074C,0
2069,YKL075C,0
2070,YKL077W,0
2071,YKL078W,1
2072,YKL079W,0
2073,YKL080W,0
2074,YKL081W,0
2075,YKL082C,1
2076,YKL087C,0
2077,YKL088W,1
2078,YKL089W,1
2079,YKL091C,0
2080,YKL092C,0
2081,YKL093W,0
2082,YKL095W,1
2083,YKL097W-A,0
2084,YKL098W,0
2085,YKL100C,0
2086,YKL101W,1
2087,YKL103C,0
2088,YKL104C,1
2089,YKL105C,0
2090,YKL106W,0
2091,YKL108W,1
2092,YKL109W,0
2093,YKL110C,0
2094,YKL112W,1
2095,YKL113C,0
2096,YKL114C,0
2097,YKL116C,0
2098,YKL117W,0
2099,YKL121W,0
2100,YKL122C,1
2101,YKL124W,0
2102,YKL126W,0
2103,YKL127W,0
2104,YKL128C,0
2105,YKL129C,0
2106,YKL130C,0
2107,YKL132C,0
2108,YKL134C,0
2109,YKL135C,0
2110,YKL138C-A,1
2111,YKL139W,1
2112,YKL142W,0
2113,YKL143W,0
2114,YKL144C,1
2115,YKL145W,1
2116,YKL146W,0
2117,YKL149C,0
2118,YKL151C,0
2119,YKL154W,1
2120,YKL155C,0
2121,YKL157W,0
2122,YKL159C,0
2123,YKL160W,0
2124,YKL164C,0
2125,YKL165C,1
2126,YKL165C-A,0
2127,YKL167C,0
2128,YKL171W,0
2129,YKL172W,1
2130,YKL173W,1
2131,YKL176C,0
2132,YKL179C,0
2133,YKL182W,1
2134,YKL183W,0
2135,YKL185W,0
2136,YKL186C,1
2137,YKL187C,0
2138,YKL188C,0
2139,YKL190W,0
2140,YKL191W,0
2141,YKL192C,1
2142,YKL193C,1
2143,YKL194C,0
2144,YKL195W,1
2145,YKL197C,0
2146,YKL201C,0
2147,YKL203C,1
2148,YKL204W,0
2149,YKL205W,1
2150,YKL206C,0
2151,YKL207W,0
2152,YKL210W,1
2153,YKL211C,0
2154,YKL212W,0
2155,YKL213C,0
2156,YKL214C,0
2157,YKL215C,0
2158,YKL216W,0
2159,YKL217W,0
2160,YKL221W,0
2161,YKR001C,0
2162,YKR002W,1
2163,YKR003W,0
2164,YKR006C,0
2165,YKR008W,1
2166,YKR009C,0
2167,YKR010C,0
2168,YKR011C,0
2169,YKR014C,0
2170,YKR015C,0
2171,YKR018C,0
2172,YKR019C,0
2173,YKR022C,1
2174,YKR023W,0
2175,YKR024C,0
2176,YKR025W,1
2177,YKR026C,0
2178,YKR027W,0
2179,YKR028W,0
2180,YKR029C,0
2181,YKR031C,0
2182,YKR035W-A,0
2183,YKR036C,0
2184,YKR037C,1
2185,YKR038C,1
2186,YKR042W,0
2187,YKR043C,0
2188,YKR046C,0
2189,YKR047W,0
2190,YKR048C,0
2191,YKR049C,0
2192,YKR050W,0
2193,YKR054C,0
2194,YKR056W,0
2195,YKR058W,0
2196,YKR059W,0
2197,YKR062W,1
2198,YKR063C,1
2199,YKR064W,0
2200,YKR067W,0
2201,YKR068C,1
2202,YKR070W,0
2203,YKR071C,1
2204,YKR072C,0
2205,YKR077W,0
2206,YKR078W,0
2207,YKR079C,1
2208,YKR081C,1
2209,YKR082W,0
2210,YKR083C,1
2211,YKR084C,0
2212,YKR085C,0
2213,YKR086W,1
2214,YKR089C,0
2215,YKR092C,0
2216,YKR093W,0
2217,YKR095W,0
2218,YKR098C,0
2219,YKR099W,0
2220,YKR101W,0
2221,YKR103W,0
2222,YLL001W,0
2223,YLL002W,0
2224,YLL003W,1
2225,YLL004W,1
2226,YLL005C,0
2227,YLL007C,0
2228,YLL008W,1
2229,YLL010C,0
2230,YLL011W,1
2231,YLL013C,0
2232,YLL018C,1
2233,YLL019C,0
2234,YLL021W,0
2235,YLL022C,0
2236,YLL023C,0
2237,YLL026W,0
2238,YLL027W,0
2239,YLL028W,0
2240,YLL029W,0
2241,YLL032C,0
2242,YLL033W,0
2243,YLL034C,1
2244,YLL035W,1
2245,YLL036C,1
2246,YLL040C,0
2247,YLL043W,0
2248,YLL048C,0
2249,YLL050C,1
2250,YLL053C,0
2251,YLL055W,0
2252,YLL056C,0
2253,YLL057C,0
2254,YLL058W,0
2255,YLL060C,0
2256,YLL061W,0
2257,YLL062C,0
2258,YLL063C,0
2259,YLR001C,0
2260,YLR002C,1
2261,YLR005W,1
2262,YLR006C,0
2263,YLR011W,0
2264,YLR014C,0
2265,YLR015W,0
2266,YLR016C,0
2267,YLR017W,0
2268,YLR019W,0
2269,YLR021W,0
2270,YLR022C,1
2271,YLR023C,0
2272,YLR024C,0
2273,YLR025W,0
2274,YLR026C,1
2275,YLR027C,1
2276,YLR028C,0
2277,YLR032W,0
2278,YLR033W,1
2279,YLR034C,0
2280,YLR035C,0
2281,YLR036C,0
2282,YLR039C,0
2283,YLR043C,0
2284,YLR045C,1
2285,YLR048W,0
2286,YLR049C,0
2287,YLR050C,0
2288,YLR051C,1
2289,YLR052W,0
2290,YLR055C,0
2291,YLR057W,0
2292,YLR058C,0
2293,YLR060W,1
2294,YLR064W,0
2295,YLR066W,1
2296,YLR068W,0
2297,YLR069C,0
2298,YLR071C,1
2299,YLR072W,0
2300,YLR074C,0
2301,YLR075W,1
2302,YLR079W,0
2303,YLR082C,0
2304,YLR083C,0
2305,YLR084C,0
2306,YLR085C,0
2307,YLR086W,1
2308,YLR087C,0
2309,YLR089C,0
2310,YLR090W,0
2311,YLR091W,0
2312,YLR092W,0
2313,YLR094C,0
2314,YLR095C,0
2315,YLR096W,0
2316,YLR097C,1
2317,YLR100W,1
2318,YLR102C,0
2319,YLR106C,1
2320,YLR107W,0
2321,YLR109W,0
2322,YLR113W,0
2323,YLR114C,0
2324,YLR115W,1
2325,YLR116W,1
2326,YLR117C,1
2327,YLR118C,0
2328,YLR119W,0
2329,YLR120C,0
2330,YLR121C,0
2331,YLR125W,0
2332,YLR127C,1
2333,YLR129W,1
2334,YLR131C,0
2335,YLR132C,1
2336,YLR133W,0
2337,YLR134W,0
2338,YLR135W,0
2339,YLR138W,0
2340,YLR139C,0
2341,YLR142W,0
2342,YLR143W,0
2343,YLR144C,0
2344,YLR145W,1
2345,YLR146C,0
2346,YLR147C,1
2347,YLR148W,0
2348,YLR149C,0
2349,YLR150W,0
2350,YLR152C,0
2351,YLR153C,1
2352,YLR154C,0
2353,YLR163C,1
2354,YLR167W,1
2355,YLR170C,0
2356,YLR171W,0
2357,YLR172C,0
2358,YLR173W,0
2359,YLR175W,1
2360,YLR176C,0
2361,YLR177W,0
2362,YLR178C,0
2363,YLR179C,0
2364,YLR180W,0
2365,YLR181C,0
2366,YLR182W,1
2367,YLR185W,0
2368,YLR186W,1
2369,YLR187W,0
2370,YLR189C,0
2371,YLR190W,0
2372,YLR192C,0
2373,YLR194C,0
2374,YLR196W,1
2375,YLR197W,1
2376,YLR199C,0
2377,YLR200W,0
2378,YLR203C,0
2379,YLR206W,0
2380,YLR207W,0
2381,YLR208W,1
2382,YLR210W,0
2383,YLR211C,0
2384,YLR212C,1
2385,YLR215C,1
2386,YLR216C,0
2387,YLR218C,0
2388,YLR219W,0
2389,YLR221C,0
2390,YLR222C,1
2391,YLR223C,1
2392,YLR225C,0
2393,YLR226W,0
2394,YLR227C,0
2395,YLR231C,0
2396,YLR233C,0
2397,YLR239C,0
2398,YLR240W,1
2399,YLR241W,0
2400,YLR243W,1
2401,YLR244C,0
2402,YLR246W,0
2403,YLR247C,0
2404,YLR248W,0
2405,YLR249W,1
2406,YLR253W,0
2407,YLR256W,0
2408,YLR257W,0
2409,YLR258W,0
2410,YLR259C,1
2411,YLR260W,0
2412,YLR262C,0
2413,YLR262C-A,0
2414,YLR265C,0
2415,YLR266C,0
2416,YLR269C,0
2417,YLR270W,0
2418,YLR271W,0
2419,YLR272C,1
2420,YLR273C,0
2421,YLR274W,1
2422,YLR275W,1
2423,YLR276C,1
2424,YLR277C,1
2425,YLR278C,0
2426,YLR284C,0
2427,YLR287C,0
2428,YLR288C,0
2429,YLR289W,0
2430,YLR290C,0
2431,YLR291C,1
2432,YLR292C,0
2433,YLR293C,1
2434,YLR295C,0
2435,YLR298C,1
2436,YLR299W,0
2437,YLR303W,0
2438,YLR304C,0
2439,YLR305C,1
2440,YLR309C,0
2441,YLR310C,1
2442,YLR312C,0
2443,YLR312W-A,0
2444,YLR313C,0
2445,YLR314C,1
2446,YLR315W,0
2447,YLR318W,0
2448,YLR319C,0
2449,YLR320W,0
2450,YLR321C,1
2451,YLR323C,1
2452,YLR325C,0
2453,YLR328W,0
2454,YLR330W,0
2455,YLR332W,0
2456,YLR333C,0
2457,YLR335W,0
2458,YLR336C,1
2459,YLR337C,0
2460,YLR338W,0
2461,YLR341W,0
2462,YLR342W,0
2463,YLR343W,0
2464,YLR345W,0
2465,YLR347C,1
2466,YLR350W,0
2467,YLR353W,0
2468,YLR354C,0
2469,YLR355C,1
2470,YLR356W,0
2471,YLR357W,0
2472,YLR358C,0
2473,YLR359W,1
2474,YLR360W,0
2475,YLR362W,0
2476,YLR363W-A,0
2477,YLR369W,0
2478,YLR370C,0
2479,YLR371W,1
2480,YLR372W,0
2481,YLR373C,0
2482,YLR374C,0
2483,YLR375W,1
2484,YLR377C,0
2485,YLR380W,0
2486,YLR381W,0
2487,YLR382C,0
2488,YLR383W,1
2489,YLR384C,0
2490,YLR385C,0
2491,YLR386W,0
2492,YLR387C,0
2493,YLR388W,0
2494,YLR392C,0
2495,YLR396C,0
2496,YLR398C,0
2497,YLR399C,0
2498,YLR401C,0
2499,YLR403W,1
2500,YLR405W,0
2501,YLR407W,0
2502,YLR408C,0
2503,YLR409C,1
2504,YLR410W,0
2505,YLR411W,0
2506,YLR413W,0
2507,YLR417W,0
2508,YLR418C,0
2509,YLR419W,0
2510,YLR421C,0
2511,YLR423C,0
2512,YLR424W,1
2513,YLR425W,0
2514,YLR426W,0
2515,YLR427W,0
2516,YLR429W,0
2517,YLR430W,1
2518,YLR432W,0
2519,YLR433C,0
2520,YLR434C,0
2521,YLR435W,0
2522,YLR436C,0
2523,YLR438C-A,1
2524,YLR438W,0
2525,YLR439W,0
2526,YLR442C,0
2527,YLR447C,0
2528,YLR452C,0
2529,YLR454W,1
2530,YLR455W,0
2531,YML001W,0
2532,YML002W,0
2533,YML004C,0
2534,YML005W,0
2535,YML006C,0
2536,YML007W,0
2537,YML008C,0
2538,YML010W,1
2539,YML011C,0
2540,YML012W,0
2541,YML014W,0
2542,YML015C,1
2543,YML016C,0
2544,YML017W,0
2545,YML021C,0
2546,YML024W,0
2547,YML025C,1
2548,YML027W,0
2549,YML028W,0
2550,YML029W,0
2551,YML031W,1
2552,YML032C,0
2553,YML034W,0
2554,YML035C,0
2555,YML036W,0
2556,YML041C,0
2557,YML042W,0
2558,YML043C,1
2559,YML046W,1
2560,YML047C,0
2561,YML049C,1
2562,YML051W,0
2563,YML052W,0
2564,YML055W,0
2565,YML056C,0
2566,YML057W,0
2567,YML058W,0
2568,YML059C,0
2569,YML060W,0
2570,YML061C,0
2571,YML062C,0
2572,YML064C,1
2573,YML065W,1
2574,YML066C,0
2575,YML069W,1
2576,YML070W,0
2577,YML071C,0
2578,YML072C,0
2579,YML076C,0
2580,YML078W,0
2581,YML079W,0
2582,YML085C,1
2583,YML091C,1
2584,YML092C,1
2585,YML093W,1
2586,YML094W,0
2587,YML095C,0
2588,YML096W,0
2589,YML097C,0
2590,YML098W,1
2591,YML100W,0
2592,YML101C,0
2593,YML102W,0
2594,YML103C,0
2595,YML104C,0
2596,YML105C,1
2597,YML106W,0
2598,YML107C,0
2599,YML109W,0
2600,YML111W,0
2601,YML112W,0
2602,YML113W,0
2603,YML114C,1
2604,YML116W,0
2605,YML117W,0
2606,YML119W,0
2607,YML121W,0
2608,YML124C,0
2609,YML125C,1
2610,YML126C,1
2611,YML127W,1
2612,YML128C,1
2613,YML131W,0
2614,YMR001C,1
2615,YMR004W,0
2616,YMR005W,1
2617,YMR007W,0
2618,YMR008C,0
2619,YMR010W,0
2620,YMR012W,0
2621,YMR014W,0
2622,YMR016C,0
2623,YMR019W,0
2624,YMR020W,0
2625,YMR021C,0
2626,YMR023C,0
2627,YMR024W,0
2628,YMR025W,0
2629,YMR027W,0
2630,YMR028W,1
2631,YMR029C,0
2632,YMR031C,0
2633,YMR032W,1
2634,YMR033W,1
2635,YMR034C,0
2636,YMR035W,0
2637,YMR037C,0
2638,YMR038C,0
2639,YMR041C,0
2640,YMR043W,1
2641,YMR044W,0
2642,YMR047C,1
2643,YMR048W,0
2644,YMR049C,1
