,0,1
1366,YJL066C,0
1367,YJL068C,0
1368,YJL069C,1
1369,YJL070C,0
1370,YJL072C,1
1371,YJL074C,1
1372,YJL076W,1
1373,YJL080C,0
1374,YJL081C,1
1375,YJL082W,0
1376,YJL084C,0
1377,YJL087C,1
1378,YJL088W,0
1379,YJL092W,0
1380,YJL095W,0
1381,YJL098W,0
1382,YJL102W,0
1383,YJL105W,0
1384,YJL107C,0
1385,YJL109C,1
1386,YJL110C,0
1387,YJL115W,0
1388,YJL117W,0
1389,YJL118W,0
1390,YJL122W,0
1391,YJL123C,1
1392,YJL124C,0
1393,YJL125C,1
1394,YJL128C,0
1395,YJL129C,0
1396,YJL130C,0
1397,YJL131C,0
1398,YJL132W,0
1399,YJL137C,0
1400,YJL138C,0
1401,YJL140W,0
1402,YJL144W,0
1403,YJL146W,0
1404,YJL147C,0
1405,YJL148W,0
1406,YJL154C,0
1407,YJL155C,0
1408,YJL159W,0
1409,YJL162C,0
1410,YJL164C,1
1411,YJL165C,0
1412,YJL168C,0
1413,YJL173C,1
1414,YJL176C,0
1415,YJL179W,0
1416,YJL180C,0
1417,YJL184W,1
1418,YJL187C,0
1419,YJL192C,0
1420,YJL194W,1
1421,YJL197W,0
1422,YJL199C,0
1423,YJL200C,0
1424,YJL203W,1
1425,YJL207C,0
1426,YJL217W,0
1427,YJR001W,0
1428,YJR002W,1
1429,YJR004C,0
1430,YJR005W,0
1431,YJR006W,1
1432,YJR007W,1
1433,YJR009C,0
1434,YJR010C-A,0
1435,YJR011C,0
1436,YJR012C,1
1437,YJR014W,0
1438,YJR017C,1
1439,YJR022W,1
1440,YJR025C,0
1441,YJR031C,0
1442,YJR032W,0
1443,YJR033C,0
1444,YJR036C,0
1445,YJR041C,1
1446,YJR042W,1
1447,YJR043C,0
1448,YJR045C,1
1449,YJR047C,0
1450,YJR050W,0
1451,YJR051W,0
1452,YJR052W,0
1453,YJR053W,0
1454,YJR058C,0
1455,YJR059W,0
1456,YJR060W,0
1457,YJR063W,0
1458,YJR065C,1
1459,YJR066W,0
1460,YJR067C,1
1461,YJR068W,1
1462,YJR069C,0
1463,YJR076C,1
1464,YJR082C,0
1465,YJR084W,0
1466,YJR089W,1
1467,YJR090C,0
1468,YJR091C,0
1469,YJR092W,0
1470,YJR093C,1
1471,YJR094W-A,0
1472,YJR096W,0
1473,YJR098C,0
1474,YJR101W,0
1475,YJR102C,0
1476,YJR103W,0
1477,YJR104C,0
1478,YJR105W,0
1479,YJR106W,0
1480,YJR109C,0
1481,YJR110W,0
1482,YJR112W,1
1483,YJR113C,0
1484,YJR119C,0
1485,YJR121W,0
1486,YJR124C,0
1487,YJR125C,0
1488,YJR131W,0
1489,YJR135C,1
1490,YJR139C,0
1491,YJR140C,0
1492,YJR143C,0
1493,YJR148W,0
1494,YJR154W,0
1495,YJR156C,0
1496,YKL003C,0
1497,YKL004W,1
1498,YKL005C,0
1499,YKL007W,0
1500,YKL009W,0
1501,YKL010C,0
1502,YKL012W,1
1503,YKL013C,1
1504,YKL014C,1
1505,YKL015W,0
1506,YKL018W,1
1507,YKL019W,1
1508,YKL022C,1
1509,YKL023W,0
1510,YKL024C,1
1511,YKL025C,0
1512,YKL027W,0
1513,YKL028W,1
1514,YKL029C,0
1515,YKL035W,1
1516,YKL037W,1
1517,YKL040C,0
1518,YKL041W,0
1519,YKL047W,0
1520,YKL048C,0
1521,YKL050C,0
1522,YKL052C,1
1523,YKL054C,0
1524,YKL056C,0
1525,YKL057C,0
1526,YKL058W,1
1527,YKL059C,1
1528,YKL061W,0
1529,YKL069W,0
1530,YKL074C,0
1531,YKL075C,0
1532,YKL078W,1
1533,YKL080W,0
1534,YKL081W,0
1535,YKL082C,1
1536,YKL088W,1
1537,YKL091C,0
1538,YKL092C,0
1539,YKL093W,0
1540,YKL095W,1
1541,YKL097W-A,0
1542,YKL100C,0
1543,YKL101W,1
1544,YKL104C,1
1545,YKL108W,1
1546,YKL110C,0
1547,YKL112W,1
1548,YKL113C,0
1549,YKL114C,0
1550,YKL117W,0
1551,YKL122C,1
1552,YKL124W,0
1553,YKL126W,0
1554,YKL128C,0
1555,YKL129C,0
1556,YKL130C,0
1557,YKL132C,0
1558,YKL134C,0
1559,YKL135C,0
1560,YKL138C-A,1
1561,YKL139W,1
1562,YKL142W,0
1563,YKL143W,0
1564,YKL144C,1
1565,YKL145W,1
1566,YKL151C,0
1567,YKL155C,0
1568,YKL157W,0
1569,YKL159C,0
1570,YKL160W,0
1571,YKL164C,0
1572,YKL167C,0
1573,YKL172W,1
1574,YKL173W,1
1575,YKL179C,0
1576,YKL182W,1
1577,YKL185W,0
1578,YKL190W,0
1579,YKL191W,0
1580,YKL192C,1
1581,YKL193C,1
1582,YKL195W,1
1583,YKL203C,1
1584,YKL204W,0
1585,YKL206C,0
1586,YKL210W,1
1587,YKL211C,0
1588,YKL212W,0
1589,YKL213C,0
1590,YKL214C,0
1591,YKL215C,0
1592,YKL216W,0
1593,YKR001C,0
1594,YKR002W,1
1595,YKR003W,0
1596,YKR006C,0
1597,YKR008W,1
1598,YKR009C,0
1599,YKR010C,0
1600,YKR011C,0
1601,YKR014C,0
1602,YKR015C,0
1603,YKR022C,1
1604,YKR023W,0
1605,YKR024C,0
1606,YKR025W,1
1607,YKR026C,0
1608,YKR027W,0
1609,YKR028W,0
1610,YKR029C,0
1611,YKR036C,0
1612,YKR037C,1
1613,YKR038C,1
1614,YKR042W,0
1615,YKR043C,0
1616,YKR048C,0
1617,YKR049C,0
1618,YKR054C,0
1619,YKR056W,0
1620,YKR058W,0
1621,YKR059W,0
1622,YKR062W,1
1623,YKR064W,0
1624,YKR067W,0
1625,YKR068C,1
1626,YKR070W,0
1627,YKR071C,1
1628,YKR072C,0
1629,YKR077W,0
1630,YKR078W,0
1631,YKR081C,1
1632,YKR082W,0
1633,YKR083C,1
1634,YKR085C,0
1635,YKR086W,1
1636,YKR092C,0
1637,YKR095W,0
1638,YKR098C,0
1639,YKR101W,0
1640,YKR103W,0
1641,YLL001W,0
1642,YLL002W,0
1643,YLL004W,1
1644,YLL005C,0
1645,YLL008W,1
1646,YLL010C,0
1647,YLL013C,0
1648,YLL018C,1
1649,YLL019C,0
1650,YLL021W,0
1651,YLL022C,0
1652,YLL023C,0
1653,YLL026W,0
1654,YLL027W,0
1655,YLL029W,0
1656,YLL032C,0
1657,YLL033W,0
1658,YLL036C,1
1659,YLL040C,0
1660,YLL050C,1
1661,YLL055W,0
1662,YLL060C,0
1663,YLL062C,0
1664,YLL063C,0
1665,YLR002C,1
1666,YLR005W,1
1667,YLR006C,0
1668,YLR011W,0
1669,YLR014C,0
1670,YLR015W,0
1671,YLR019W,0
1672,YLR021W,0
1673,YLR022C,1
1674,YLR023C,0
1675,YLR024C,0
1676,YLR025W,0
1677,YLR026C,1
1678,YLR027C,1
1679,YLR028C,0
1680,YLR032W,0
1681,YLR033W,1
1682,YLR034C,0
1683,YLR035C,0
1684,YLR039C,0
1685,YLR043C,0
1686,YLR045C,1
1687,YLR048W,0
1688,YLR051C,1
1689,YLR052W,0
1690,YLR055C,0
1691,YLR057W,0
1692,YLR058C,0
1693,YLR060W,1
1694,YLR064W,0
1695,YLR066W,1
1696,YLR069C,0
1697,YLR071C,1
1698,YLR072W,0
1699,YLR075W,1
1700,YLR079W,0
1701,YLR082C,0
1702,YLR083C,0
1703,YLR084C,0
1704,YLR085C,0
1705,YLR086W,1
1706,YLR089C,0
1707,YLR090W,0
1708,YLR091W,0
1709,YLR095C,0
1710,YLR096W,0
1711,YLR097C,1
1712,YLR102C,0
1713,YLR106C,1
1714,YLR109W,0
1715,YLR113W,0
1716,YLR115W,1
1717,YLR116W,1
1718,YLR117C,1
1719,YLR119W,0
1720,YLR127C,1
1721,YLR129W,1
1722,YLR131C,0
1723,YLR132C,1
1724,YLR133W,0
1725,YLR135W,0
1726,YLR138W,0
1727,YLR139C,0
1728,YLR143W,0
1729,YLR144C,0
1730,YLR145W,1
1731,YLR146C,0
1732,YLR147C,1
1733,YLR148W,0
1734,YLR149C,0
1735,YLR150W,0
1736,YLR153C,1
1737,YLR154C,0
1738,YLR163C,1
1739,YLR167W,1
1740,YLR170C,0
1741,YLR171W,0
1742,YLR175W,1
1743,YLR176C,0
1744,YLR178C,0
1745,YLR179C,0
1746,YLR180W,0
1747,YLR181C,0
1748,YLR182W,1
1749,YLR185W,0
1750,YLR187W,0
1751,YLR190W,0
1752,YLR192C,0
1753,YLR194C,0
1754,YLR196W,1
1755,YLR197W,1
1756,YLR199C,0
1757,YLR200W,0
1758,YLR203C,0
1759,YLR208W,1
1760,YLR210W,0
1761,YLR211C,0
1762,YLR212C,1
1763,YLR215C,1
1764,YLR216C,0
1765,YLR218C,0
1766,YLR219W,0
1767,YLR221C,0
1768,YLR222C,1
1769,YLR223C,1
1770,YLR226W,0
1771,YLR231C,0
1772,YLR239C,0
1773,YLR240W,1
1774,YLR244C,0
1775,YLR246W,0
1776,YLR247C,0
1777,YLR248W,0
1778,YLR249W,1
1779,YLR256W,0
1780,YLR257W,0
1781,YLR258W,0
1782,YLR259C,1
1783,YLR260W,0
1784,YLR262C,0
1785,YLR262C-A,0
1786,YLR265C,0
1787,YLR269C,0
1788,YLR270W,0
1789,YLR272C,1
1790,YLR273C,0
1791,YLR275W,1
1792,YLR276C,1
1793,YLR277C,1
1794,YLR278C,0
1795,YLR287C,0
1796,YLR288C,0
1797,YLR290C,0
1798,YLR291C,1
1799,YLR292C,0
1800,YLR293C,1
1801,YLR295C,0
1802,YLR298C,1
1803,YLR299W,0
1804,YLR303W,0
1805,YLR304C,0
1806,YLR305C,1
1807,YLR309C,0
1808,YLR310C,1
1809,YLR312C,0
1810,YLR312W-A,0
1811,YLR314C,1
1812,YLR315W,0
1813,YLR319C,0
1814,YLR320W,0
1815,YLR321C,1
1816,YLR325C,0
1817,YLR328W,0
1818,YLR330W,0
1819,YLR333C,0
1820,YLR335W,0
1821,YLR336C,1
1822,YLR337C,0
1823,YLR338W,0
1824,YLR341W,0
1825,YLR342W,0
1826,YLR345W,0
1827,YLR347C,1
1828,YLR354C,0
1829,YLR355C,1
1830,YLR356W,0
1831,YLR357W,0
1832,YLR358C,0
1833,YLR359W,1
1834,YLR362W,0
1835,YLR363W-A,0
1836,YLR369W,0
1837,YLR370C,0
1838,YLR371W,1
1839,YLR373C,0
1840,YLR375W,1
1841,YLR377C,0
1842,YLR380W,0
1843,YLR381W,0
1844,YLR382C,0
1845,YLR384C,0
1846,YLR385C,0
1847,YLR386W,0
1848,YLR387C,0
1849,YLR398C,0
1850,YLR399C,0
1851,YLR401C,0
1852,YLR403W,1
1853,YLR407W,0
1854,YLR408C,0
1855,YLR409C,1
1856,YLR410W,0
1857,YLR417W,0
1858,YLR418C,0
1859,YLR419W,0
1860,YLR421C,0
1861,YLR423C,0
1862,YLR424W,1
1863,YLR425W,0
1864,YLR426W,0
1865,YLR429W,0
1866,YLR430W,1
1867,YLR432W,0
1868,YLR433C,0
1869,YLR435W,0
1870,YLR436C,0
1871,YLR438C-A,1
1872,YLR439W,0
1873,YLR442C,0
1874,YLR447C,0
1875,YLR452C,0
1876,YLR454W,1
1877,YLR455W,0
1878,YML002W,0
1879,YML005W,0
1880,YML006C,0
1881,YML007W,0
1882,YML008C,0
1883,YML010W,1
1884,YML011C,0
1885,YML012W,0
1886,YML014W,0
1887,YML015C,1
1888,YML016C,0
1889,YML017W,0
1890,YML025C,1
1891,YML028W,0
1892,YML029W,0
1893,YML031W,1
1894,YML032C,0
1895,YML034W,0
1896,YML035C,0
1897,YML036W,0
1898,YML041C,0
1899,YML043C,1
1900,YML046W,1
1901,YML049C,1
1902,YML051W,0
1903,YML052W,0
1904,YML055W,0
1905,YML056C,0
1906,YML057W,0
1907,YML058W,0
1908,YML059C,0
1909,YML060W,0
1910,YML062C,0
1911,YML064C,1
1912,YML065W,1
1913,YML069W,1
1914,YML071C,0
1915,YML072C,0
1916,YML076C,0
1917,YML078W,0
1918,YML085C,1
1919,YML091C,1
1920,YML092C,1
1921,YML093W,1
1922,YML094W,0
1923,YML095C,0
1924,YML098W,1
1925,YML100W,0
1926,YML101C,0
1927,YML102W,0
1928,YML103C,0
1929,YML105C,1
1930,YML106W,0
1931,YML107C,0
1932,YML109W,0
1933,YML111W,0
1934,YML112W,0
1935,YML114C,1
1936,YML121W,0
1937,YML124C,0
1938,YML126C,1
1939,YML127W,1
1940,YML131W,0
1941,YMR005W,1
1942,YMR007W,0
1943,YMR010W,0
1944,YMR012W,0
1945,YMR014W,0
1946,YMR016C,0
1947,YMR019W,0
1948,YMR020W,0
1949,YMR023C,0
1950,YMR024W,0
1951,YMR025W,0
1952,YMR027W,0
1953,YMR028W,1
1954,YMR029C,0
1955,YMR031C,0
1956,YMR033W,1
1957,YMR034C,0
1958,YMR038C,0
1959,YMR041C,0
1960,YMR043W,1
1961,YMR044W,0
1962,YMR048W,0
1963,YMR049C,1
1964,YMR061W,1
1965,YMR064W,0
1966,YMR067C,0
1967,YMR068W,0
1968,YMR071C,1
1969,YMR072W,0
1970,YMR074C,0
1971,YMR075C-A,0
1972,YMR075W,0
1973,YMR076C,1
1974,YMR078C,0
1975,YMR079W,1
1976,YMR083W,0
1977,YMR086W,0
1978,YMR089C,0
1979,YMR091C,0
1980,YMR093W,1
1981,YMR097C,0
1982,YMR098C,0
1983,YMR100W,0
1984,YMR104C,0
1985,YMR105C,0
1986,YMR106C,0
1987,YMR108W,1
1988,YMR109W,0
1989,YMR110C,0
1990,YMR112C,1
1991,YMR113W,1
1992,YMR116C,0
1993,YMR117C,1
1994,YMR118C,0
1995,YMR120C,0
1996,YMR123W,0
1997,YMR124W,0
1998,YMR125W,0
1999,YMR127C,0
2000,YMR128W,1
2001,YMR131C,1
2002,YMR134W,1
2003,YMR135C,0
2004,YMR137C,0
2005,YMR139W,0
2006,YMR140W,0
2007,YMR144W,0
2008,YMR146C,1
2009,YMR149W,1
2010,YMR154C,0
2011,YMR158W,0
2012,YMR159C,0
2013,YMR167W,0
2014,YMR169C,0
2015,YMR170C,0
2016,YMR172W,0
2017,YMR173W,0
2018,YMR186W,0
2019,YMR187C,0
2020,YMR188C,0
2021,YMR191W,0
2022,YMR192W,0
2023,YMR193W,0
2024,YMR196W,0
2025,YMR198W,1
2026,YMR200W,1
2027,YMR201C,0
2028,YMR205C,0
2029,YMR207C,0
2030,YMR213W,1
2031,YMR214W,0
2032,YMR219W,0
2033,YMR223W,0
2034,YMR224C,0
2035,YMR227C,1
2036,YMR228W,0
2037,YMR229C,1
2038,YMR230W,0
2039,YMR233W,0
2040,YMR236W,1
2041,YMR237W,0
2042,YMR239C,1
2043,YMR240C,1
2044,YMR255W,0
2045,YMR257C,0
2046,YMR258C,0
2047,YMR259C,0
2048,YMR261C,0
2049,YMR263W,0
2050,YMR264W,0
2051,YMR268C,1
2052,YMR271C,0
2053,YMR273C,0
2054,YMR275C,0
2055,YMR276W,1
2056,YMR277W,1
2057,YMR280C,0
2058,YMR284W,0
2059,YMR287C,0
2060,YMR288W,1
2061,YMR289W,0
2062,YMR290C,1
2063,YMR290W-A,1
2064,YMR291W,0
2065,YMR297W,0
2066,YMR304W,0
2067,YMR308C,1
2068,YMR309C,1
2069,YMR310C,0
2070,YMR311C,0
2071,YMR314W,1
2072,YMR315W,0
2073,YMR322C,0
2074,YMR323W,0
2075,YNL004W,0
2076,YNL005C,0
2077,YNL009W,0
2078,YNL015W,0
2079,YNL019C,0
2080,YNL021W,0
2081,YNL022C,0
2082,YNL023C,0
2083,YNL024C,0
2084,YNL025C,0
2085,YNL030W,0
2086,YNL031C,0
2087,YNL032W,0
2088,YNL035C,0
2089,YNL037C,0
2090,YNL039W,1
2091,YNL041C,0
2092,YNL042W,0
2093,YNL044W,1
2094,YNL045W,0
2095,YNL047C,0
2096,YNL049C,0
2097,YNL050C,0
2098,YNL051W,0
2099,YNL052W,0
2100,YNL054W,0
2101,YNL055C,0
2102,YNL056W,0
2103,YNL059C,1
2104,YNL061W,1
2105,YNL062C,1
2106,YNL065W,0
2107,YNL067W,0
2108,YNL068C,0
2109,YNL071W,0
2110,YNL072W,0
2111,YNL073W,0
2112,YNL076W,0
2113,YNL078W,0
2114,YNL079C,0
2115,YNL081C,0
2116,YNL082W,0
2117,YNL084C,0
2118,YNL085W,0
2119,YNL086W,0
2120,YNL087W,0
2121,YNL088W,1
2122,YNL091W,0
2123,YNL092W,0
2124,YNL094W,0
2125,YNL097C,0
2126,YNL098C,0
2127,YNL099C,0
2128,YNL102W,1
2129,YNL103W,1
2130,YNL104C,0
2131,YNL106C,0
2132,YNL107W,0
2133,YNL110C,1
2134,YNL111C,0
2135,YNL112W,1
2136,YNL113W,1
2137,YNL118C,1
2138,YNL119W,0
2139,YNL122C,0
2140,YNL126W,1
2141,YNL132W,1
2142,YNL134C,0
2143,YNL135C,0
2144,YNL136W,0
2145,YNL137C,1
2146,YNL138W,1
2147,YNL139C,0
2148,YNL140C,0
2149,YNL147W,1
2150,YNL149C,1
2151,YNL151C,1
2152,YNL153C,0
2153,YNL155W,0
2154,YNL162W,1
2155,YNL163C,1
2156,YNL164C,0
2157,YNL167C,0
2158,YNL168C,0
2159,YNL172W,1
2160,YNL175C,0
2161,YNL176C,0
2162,YNL177C,0
2163,YNL182C,1
2164,YNL185C,0
2165,YNL186W,0
2166,YNL189W,1
2167,YNL201C,0
2168,YNL206C,0
2169,YNL207W,1
2170,YNL208W,0
2171,YNL209W,0
2172,YNL215W,0
2173,YNL220W,0
2174,YNL221C,1
2175,YNL222W,1
2176,YNL224C,0
2177,YNL227C,0
2178,YNL229C,0
2179,YNL230C,0
2180,YNL232W,1
2181,YNL233W,0
2182,YNL234W,0
2183,YNL236W,0
2184,YNL238W,0
2185,YNL239W,0
2186,YNL242W,0
2187,YNL244C,1
2188,YNL246W,1
2189,YNL247W,1
2190,YNL248C,0
2191,YNL250W,0
2192,YNL251C,1
2193,YNL252C,0
2194,YNL253W,0
2195,YNL254C,0
2196,YNL255C,0
2197,YNL256W,1
2198,YNL260C,1
2199,YNL261W,1
2200,YNL262W,1
2201,YNL264C,0
2202,YNL265C,0
2203,YNL267W,1
2204,YNL268W,0
2205,YNL272C,1
2206,YNL273W,0
2207,YNL274C,0
2208,YNL281W,0
2209,YNL282W,1
2210,YNL284C,0
2211,YNL286W,0
2212,YNL287W,1
2213,YNL288W,0
2214,YNL290W,1
2215,YNL291C,0
2216,YNL292W,0
2217,YNL293W,0
2218,YNL294C,0
2219,YNL297C,0
2220,YNL299W,0
2221,YNL304W,0
2222,YNL306W,1
2223,YNL307C,0
2224,YNL308C,1
2225,YNL310C,1
2226,YNL312W,1
2227,YNL313C,1
2228,YNL315C,0
2229,YNL317W,1
2230,YNL325C,0
2231,YNL327W,0
2232,YNL330C,0
2233,YNR003C,1
2234,YNR006W,0
2235,YNR010W,0
2236,YNR011C,1
2237,YNR013C,0
2238,YNR014W,0
2239,YNR016C,1
2240,YNR021W,0
2241,YNR022C,0
2242,YNR023W,0
2243,YNR024W,0
2244,YNR031C,0
2245,YNR034W,0
2246,YNR035C,1
2247,YNR036C,0
2248,YNR037C,0
2249,YNR038W,1
2250,YNR043W,1
2251,YNR046W,1
2252,YNR047W,0
2253,YNR050C,0
2254,YNR051C,0
2255,YNR052C,1
2256,YNR053C,1
2257,YNR054C,1
2258,YNR058W,0
2259,YNR062C,0
2260,YNR067C,0
2261,YOL001W,0
2262,YOL004W,0
2263,YOL005C,1
2264,YOL006C,0
2265,YOL008W,0
2266,YOL010W,1
2267,YOL011W,0
2268,YOL012C,0
2269,YOL013C,0
2270,YOL016C,0
2271,YOL017W,0
2272,YOL018C,0
2273,YOL021C,1
2274,YOL022C,1
2275,YOL025W,0
2276,YOL028C,0
2277,YOL031C,0
2278,YOL033W,0
2279,YOL034W,1
2280,YOL038W,1
2281,YOL041C,0
2282,YOL045W,0
2283,YOL051W,0
2284,YOL052C,0
2285,YOL054W,0
2286,YOL057W,0
2287,YOL059W,0
2288,YOL061W,0
2289,YOL062C,0
2290,YOL063C,0
2291,YOL064C,0
2292,YOL065C,0
2293,YOL067C,0
2294,YOL068C,0
2295,YOL069W,1
2296,YOL070C,0
2297,YOL072W,0
2298,YOL076W,0
2299,YOL077C,1
2300,YOL087C,0
2301,YOL088C,0
2302,YOL090W,0
2303,YOL094C,1
2304,YOL097C,1
2305,YOL098C,0
2306,YOL108C,0
2307,YOL109W,0
2308,YOL111C,0
2309,YOL115W,0
2310,YOL117W,0
2311,YOL120C,1
2312,YOL124C,0
2313,YOL135C,1
2314,YOL139C,1
2315,YOL142W,1
2316,YOL143C,0
2317,YOL144W,1
2318,YOL145C,0
2319,YOL146W,1
2320,YOL148C,0
2321,YOL149W,1
2322,YOL152W,0
2323,YOL154W,0
2324,YOL159C-A,0
2325,YOR001W,0
2326,YOR007C,0
2327,YOR009W,0
2328,YOR013W,0
2329,YOR014W,0
2330,YOR017W,0
2331,YOR018W,0
2332,YOR021C,0
2333,YOR023C,0
2334,YOR027W,0
2335,YOR028C,0
2336,YOR035C,0
2337,YOR038C,0
2338,YOR039W,0
2339,YOR040W,0
2340,YOR042W,0
2341,YOR043W,0
2342,YOR046C,1
2343,YOR048C,1
2344,YOR049C,0
2345,YOR051C,0
2346,YOR052C,0
2347,YOR054C,0
2348,YOR056C,1
2349,YOR057W,1
2350,YOR058C,0
2351,YOR061W,0
2352,YOR064C,0
2353,YOR069W,0
2354,YOR074C,1
2355,YOR076C,1
2356,YOR078W,0
2357,YOR081C,0
2358,YOR083W,0
2359,YOR086C,0
2360,YOR089C,0
2361,YOR090C,0
2362,YOR091W,0
2363,YOR092W,0
2364,YOR093C,0
2365,YOR097C,0
2366,YOR098C,1
2367,YOR100C,0
2368,YOR101W,0
2369,YOR108W,0
2370,YOR110W,1
2371,YOR112W,0
2372,YOR115C,0
2373,YOR116C,1
2374,YOR117W,1
2375,YOR123C,0
2376,YOR124C,0
2377,YOR127W,0
2378,YOR128C,0
2379,YOR132W,0
2380,YOR133W,0
2381,YOR136W,0
2382,YOR137C,0
2383,YOR138C,0
2384,YOR140W,0
2385,YOR141C,0
2386,YOR142W,0
2387,YOR144C,0
2388,YOR145C,1
2389,YOR148C,1
2390,YOR151C,1
2391,YOR153W,0
2392,YOR156C,0
2393,YOR157C,1
2394,YOR158W,0
2395,YOR159C,1
2396,YOR162C,0
2397,YOR164C,0
2398,YOR168W,1
2399,YOR172W,0
2400,YOR173W,0
2401,YOR174W,1
2402,YOR177C,0
2403,YOR179C,0
2404,YOR181W,1
2405,YOR184W,0
2406,YOR185C,0
2407,YOR187W,0
2408,YOR188W,0
2409,YOR189W,0
2410,YOR191W,0
2411,YOR192C,0
2412,YOR193W,0
2413,YOR194C,1
2414,YOR195W,0
2415,YOR196C,0
2416,YOR197W,0
2417,YOR198C,0
2418,YOR201C,0
2419,YOR206W,1
2420,YOR207C,1
2421,YOR209C,0
2422,YOR210W,1
2423,YOR212W,0
2424,YOR213C,0
2425,YOR216C,0
2426,YOR217W,1
2427,YOR219C,0
2428,YOR220W,0
2429,YOR224C,1
2430,YOR227W,0
2431,YOR230W,0
2432,YOR233W,1
2433,YOR236W,1
2434,YOR238W,0
2435,YOR242C,0
2436,YOR243C,0
2437,YOR244W,1
2438,YOR249C,1
2439,YOR250C,1
2440,YOR252W,0
2441,YOR253W,0
2442,YOR254C,1
2443,YOR257W,1
2444,YOR259C,1
2445,YOR260W,1
2446,YOR261C,1
2447,YOR262W,1
2448,YOR265W,0
2449,YOR269W,0
2450,YOR270C,0
2451,YOR272W,1
2452,YOR276W,0
2453,YOR279C,0
2454,YOR287C,1
2455,YOR289W,0
2456,YOR290C,0
2457,YOR293W,1
2458,YOR294W,1
2459,YOR299W,0
2460,YOR303W,0
2461,YOR304C-A,0
2462,YOR304W,0
2463,YOR305W,0
2464,YOR308C,0
2465,YOR310C,1
2466,YOR315W,0
2467,YOR319W,1
2468,YOR322C,0
2469,YOR323C,0
2470,YOR326W,1
2471,YOR328W,0
2472,YOR334W,0
2473,YOR335C,1
2474,YOR336W,1
2475,YOR340C,1
2476,YOR341W,1
2477,YOR342C,0
2478,YOR346W,0
2479,YOR347C,0
2480,YOR349W,0
2481,YOR352W,0
2482,YOR353C,1
2483,YOR355W,0
2484,YOR358W,0
2485,YOR359W,0
2486,YOR360C,0
2487,YOR361C,1
2488,YOR362C,1
2489,YOR363C,0
2490,YOR365C,0
2491,YOR368W,0
2492,YOR370C,1
2493,YOR374W,0
2494,YOR375C,0
2495,YOR380W,0
2496,YOR381W,0
2497,YOR386W,0
2498,YPL001W,0
2499,YPL002C,0
2500,YPL003W,0
2501,YPL004C,0
2502,YPL005W,0
2503,YPL007C,1
2504,YPL009C,0
2505,YPL010W,1
2506,YPL011C,1
2507,YPL012W,1
2508,YPL013C,0
2509,YPL016W,1
2510,YPL018W,0
2511,YPL020C,1
2512,YPL022W,0
2513,YPL023C,0
2514,YPL028W,1
2515,YPL031C,0
2516,YPL032C,0
2517,YPL035C,0
2518,YPL037C,0
2519,YPL040C,0
2520,YPL042C,0
2521,YPL046C,0
2522,YPL047W,0
2523,YPL048W,0
2524,YPL049C,0
2525,YPL051W,0
2526,YPL055C,0
2527,YPL059W,0
2528,YPL060W,0
2529,YPL061W,0
2530,YPL065W,0
2531,YPL066W,0
2532,YPL070W,0
2533,YPL074W,0
2534,YPL081W,0
2535,YPL082C,1
2536,YPL084W,0
2537,YPL085W,1
2538,YPL086C,0
2539,YPL089C,0
2540,YPL090C,0
2541,YPL093W,1
2542,YPL096W,0
2543,YPL099C,0
2544,YPL101W,0
2545,YPL105C,0
2546,YPL110C,0
2547,YPL111W,0
2548,YPL115C,1
2549,YPL116W,0
2550,YPL118W,0
2551,YPL122C,1
2552,YPL126W,1
2553,YPL127C,0
2554,YPL128C,1
2555,YPL129W,0
2556,YPL133C,0
2557,YPL137C,1
2558,YPL138C,0
2559,YPL139C,0
2560,YPL141C,0
2561,YPL144W,0
2562,YPL146C,1
2563,YPL150W,0
2564,YPL151C,1
2565,YPL152W,0
2566,YPL153C,1
2567,YPL154C,0
2568,YPL155C,0
2569,YPL160W,1
2570,YPL161C,0
2571,YPL166W,0
2572,YPL167C,0
2573,YPL169C,1
2574,YPL170W,0
2575,YPL173W,0
2576,YPL174C,0
2577,YPL177C,0
2578,YPL178W,0
2579,YPL180W,0
2580,YPL181W,0
2581,YPL183C,0
2582,YPL190C,1
2583,YPL191C,0
2584,YPL195W,0
2585,YPL199C,0
2586,YPL201C,0
2587,YPL203W,1
2588,YPL207W,1
2589,YPL208W,0
2590,YPL209C,1
2591,YPL210C,1
2592,YPL211W,1
2593,YPL212C,0
2594,YPL213W,1
2595,YPL216W,0
2596,YPL217C,1
2597,YPL218W,1
2598,YPL219W,0
2599,YPL220W,0
2600,YPL222W,0
2601,YPL225W,0
2602,YPL226W,0
2603,YPL227C,0
2604,YPL228W,1
2605,YPL231W,1
2606,YPL233W,1
2607,YPL235W,1
2608,YPL239W,0
2609,YPL240C,0
2610,YPL242C,1
2611,YPL243W,1
2612,YPL245W,0
2613,YPL247C,0
2614,YPL249C,0
2615,YPL249C-A,0
2616,YPL254W,0
2617,YPL259C,0
2618,YPL263C,0
2619,YPL268W,1
2620,YPR002W,0
2621,YPR003C,0
2622,YPR007C,0
2623,YPR008W,0
2624,YPR010C,1
2625,YPR018W,0
2626,YPR023C,0
2627,YPR025C,1
2628,YPR029C,0
2629,YPR031W,0
2630,YPR034W,1
2631,YPR035W,1
2632,YPR036W,0
2633,YPR037C,0
2634,YPR040W,1
2635,YPR041W,1
2636,YPR045C,0
2637,YPR046W,0
2638,YPR047W,0
2639,YPR048W,1
2640,YPR049C,0
